Time | N/A | N/A | N/A | N/A | N/A | N/A | _Vind,_kias | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | elev,stick | ailrn,stick | ruddr,stick | N/A | N/A | N/A | N/A | N/A | N/A | ___Q,rad/s | ___P,rad/s | ___R,rad/s | N/A | N/A | N/A | N/A | N/A | N/A | pitch,__deg | _roll,__deg | N/A | hding,__mag | N/A | N/A | N/A | N/A | N/A | N/A | _beta,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | __alt,ftmsl | N/A | N/A | N/A | N/A | N/A | N/A | thro1,_part | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | trq_1,ftlb | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | rpm_1,_prop | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ptch1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N1__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N2__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ITT_1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | v-spd,__fpm | N/A | N/A | N/A | N/A | N/A | N/A |
647.172 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 174.426 | 180.984 | 198.111 | 157.163 | -999.000 | 200.726 | 227.982 | 227.982 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.019 | -0.025 | -0.014 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -28.366 | -8.953 | 297.182 | 281.831 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.453 | -1.043 | 300.328 | -37.504 | -999.000 | -999.000 | -999.000 | 2.699 | 0.000 | 47.465 | -122.355 | 6,049.048 | 5,726.698 | 0.000 | 6,248.189 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,339.771 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.646 | 2,433.413 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.789 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.511 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.043 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 726.760 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 157.163 | -12,214.350 | -999.000 | -1,919,643.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
647.273 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 174.891 | 181.409 | 198.514 | 157.672 | -999.000 | 201.261 | 228.445 | 228.445 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.020 | -0.025 | -0.017 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -28.269 | -9.039 | 297.061 | 281.709 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.467 | -1.054 | 300.237 | -37.414 | -999.000 | -999.000 | -999.000 | 2.685 | 0.000 | 47.465 | -122.355 | 6,028.589 | 5,706.238 | 0.000 | 6,227.875 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,362.220 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.612 | 2,433.205 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.788 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.541 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.035 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 727.561 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 157.672 | -12,214.210 | -999.000 | -1,925,836.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
647.474 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 175.805 | 182.241 | 199.300 | 158.688 | -999.000 | 202.313 | 229.351 | 229.351 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.021 | -0.026 | -0.020 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -28.076 | -9.187 | 296.764 | 281.413 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.494 | -1.118 | 300.047 | -37.229 | -999.000 | -999.000 | -999.000 | 2.647 | 0.000 | 47.465 | -122.355 | 5,987.675 | 5,665.324 | 0.000 | 6,187.193 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,407.286 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.540 | 2,432.761 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.754 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.600 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.017 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 729.125 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 158.688 | -12,210.640 | -999.000 | -1,937,683.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
647.625 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 176.477 | 182.850 | 199.873 | 159.454 | -999.000 | 203.086 | 230.010 | 230.010 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.021 | -0.027 | -0.017 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.925 | -9.317 | 296.549 | 281.198 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.510 | -1.150 | 299.894 | -37.082 | -999.000 | -999.000 | -999.000 | 2.598 | 0.000 | 47.465 | -122.356 | 5,957.003 | 5,634.652 | 0.000 | 6,156.641 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,440.567 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.506 | 2,432.554 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.745 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.643 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.008 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 730.271 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 159.454 | -12,204.360 | -999.000 | -1,946,031.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
647.775 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 177.136 | 183.447 | 200.432 | 160.216 | -999.000 | 203.845 | 230.653 | 230.653 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.022 | -0.028 | -0.015 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.766 | -9.470 | 296.363 | 281.011 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.528 | -1.152 | 299.738 | -36.932 | -999.000 | -999.000 | -999.000 | 2.547 | 0.000 | 47.465 | -122.356 | 5,926.351 | 5,603.999 | 0.000 | 6,126.063 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,470.657 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.461 | 2,432.274 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.758 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.681 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.998 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 731.377 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 160.216 | -12,196.020 | -999.000 | -1,953,995.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
647.926 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 177.784 | 184.032 | 200.977 | 160.976 | -999.000 | 204.590 | 231.280 | 231.280 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.022 | -0.028 | -0.014 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.599 | -9.631 | 296.191 | 280.840 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.546 | -1.138 | 299.579 | -36.778 | -999.000 | -999.000 | -999.000 | 2.503 | 0.000 | 47.465 | -122.356 | 5,895.722 | 5,573.369 | 0.000 | 6,095.465 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,501.248 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.408 | 2,431.953 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.775 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.719 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.986 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 732.456 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 160.976 | -12,185.340 | -999.000 | -1,961,541.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
648.077 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 178.419 | 184.603 | 201.506 | 161.735 | -999.000 | 205.321 | 231.889 | 231.889 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.023 | -0.027 | -0.015 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.429 | -9.785 | 296.013 | 280.661 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.564 | -1.130 | 299.417 | -36.618 | -999.000 | -999.000 | -999.000 | 2.467 | 0.000 | 47.465 | -122.356 | 5,865.124 | 5,542.771 | 0.000 | 6,064.854 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,533.163 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.366 | 2,431.692 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.780 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.760 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.975 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 733.517 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 161.735 | -12,171.810 | -999.000 | -1,968,613.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
648.228 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 179.042 | 185.161 | 202.021 | 162.493 | -999.000 | 206.038 | 232.482 | 232.482 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.023 | -0.027 | -0.017 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.256 | -9.929 | 295.819 | 280.467 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.581 | -1.133 | 299.253 | -36.454 | -999.000 | -999.000 | -999.000 | 2.434 | 0.000 | 47.465 | -122.356 | 5,834.563 | 5,512.211 | 0.000 | 6,034.239 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,563.836 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.319 | 2,431.407 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.775 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.798 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.965 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 734.552 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 162.493 | -12,155.930 | -999.000 | -1,975,248.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
648.429 | 0.000 | -999.000 | 20.560 | 12.560 | 197.316 | 0.000 | 179.853 | 185.885 | 202.685 | 163.497 | -999.000 | 206.971 | 233.246 | 233.246 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.024 | -0.028 | -0.018 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.021 | -10.118 | 295.544 | 280.192 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.604 | -1.146 | 299.026 | -36.229 | -999.000 | -999.000 | -999.000 | 2.387 | 0.000 | 47.465 | -122.356 | 5,793.884 | 5,471.532 | 0.000 | 5,993.420 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,597.214 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.261 | 2,431.049 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.766 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.836 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.950 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 735.866 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 163.497 | -12,131.070 | -999.000 | -1,983,394.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
648.579 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 180.447 | 186.412 | 203.166 | 164.246 | -999.000 | 207.655 | 233.799 | 233.799 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.025 | -0.028 | -0.018 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.840 | -10.264 | 295.335 | 279.983 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.622 | -1.154 | 298.852 | -36.057 | -999.000 | -999.000 | -999.000 | 2.349 | 0.000 | 47.465 | -122.356 | 5,763.434 | 5,441.081 | 0.000 | 5,962.817 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,613.644 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.202 | 2,430.687 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.764 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.849 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.937 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 736.773 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 164.246 | -12,109.730 | -999.000 | -1,988,975.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
648.730 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 181.029 | 186.926 | 203.632 | 164.989 | -999.000 | 208.324 | 234.335 | 234.335 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.025 | -0.028 | -0.018 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.656 | -10.411 | 295.123 | 279.771 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.640 | -1.160 | 298.673 | -35.881 | -999.000 | -999.000 | -999.000 | 2.311 | 0.000 | 47.466 | -122.357 | 5,733.039 | 5,410.687 | 0.000 | 5,932.229 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,626.719 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.126 | 2,430.221 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.764 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.856 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.920 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 737.622 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 164.989 | -12,086.380 | -999.000 | -1,994,123.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
648.881 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 181.597 | 187.426 | 204.082 | 165.732 | -999.000 | 208.978 | 234.854 | 234.854 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.026 | -0.028 | -0.018 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.469 | -10.560 | 294.909 | 279.557 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.656 | -1.165 | 298.490 | -35.700 | -999.000 | -999.000 | -999.000 | 2.273 | 0.000 | 47.466 | -122.357 | 5,702.708 | 5,380.355 | 0.000 | 5,901.664 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,638.063 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 396.039 | 2,429.688 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.764 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.859 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.901 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 738.418 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 165.732 | -12,060.160 | -999.000 | -1,998,752.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
649.032 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 182.153 | 187.913 | 204.519 | 166.470 | -999.000 | 209.618 | 235.356 | 235.356 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.026 | -0.028 | -0.019 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.279 | -10.708 | 294.690 | 279.338 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.671 | -1.172 | 298.303 | -35.516 | -999.000 | -999.000 | -999.000 | 2.235 | 0.000 | 47.466 | -122.357 | 5,672.445 | 5,350.093 | 0.000 | 5,871.126 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,648.669 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 395.933 | 2,429.039 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.762 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.861 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.876 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 739.167 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 166.469 | -12,031.720 | -999.000 | -2,002,914.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
649.182 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 182.696 | 188.387 | 204.941 | 167.199 | -999.000 | 210.243 | 235.841 | 235.841 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.027 | -0.029 | -0.019 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.085 | -10.856 | 294.465 | 279.113 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.689 | -1.180 | 298.113 | -35.329 | -999.000 | -999.000 | -999.000 | 2.196 | 0.000 | 47.466 | -122.357 | 5,642.257 | 5,319.904 | 0.000 | 5,840.625 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,658.962 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 395.816 | 2,428.316 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.760 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.863 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.848 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 739.870 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.199 | -12,001.510 | -999.000 | -2,006,645.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
649.333 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 183.226 | 188.848 | 205.348 | 167.926 | -999.000 | 210.853 | 236.310 | 236.310 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.027 | -0.029 | -0.019 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -25.888 | -11.004 | 294.235 | 278.883 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.705 | -1.188 | 297.917 | -35.138 | -999.000 | -999.000 | -999.000 | 2.156 | 0.000 | 47.466 | -122.357 | 5,612.147 | 5,289.794 | 0.000 | 5,810.164 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,669.076 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 395.690 | 2,427.547 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.758 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.863 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.818 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 740.532 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.926 | -11,968.810 | -999.000 | -2,009,872.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
649.534 | 0.000 | -999.000 | 20.560 | 12.560 | 197.317 | 0.000 | 183.913 | 189.441 | 205.868 | 168.885 | -999.000 | 211.643 | 236.909 | 236.909 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.028 | -0.029 | -0.019 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -25.621 | -11.205 | 293.926 | 278.573 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 9.727 | -1.196 | 297.651 | -34.880 | -999.000 | -999.000 | -999.000 | 2.103 | 0.000 | 47.466 | -122.357 | 5,572.135 | 5,249.294 | 1.000 | 5,769.625 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 8,682.474 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 395.513 | 2,426.457 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.757 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 99.864 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 95.776 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 741.353 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.885 | -11,922.000 | -999.000 | -2,013,444.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
